Product;Category;Price
Chocolate KINDER Leche Cja 50 Grm;Golosinas;657,99
Mani Con Chocolate Semiamargo The Happy Snack 50 Grm;Golosinas;658,77
Chocolate KINDER Tab 12.5 Grm;Golosinas;164,99
Pastillas Frutilla Tic Tac Paq 16 Grm;Golosinas;211,99
Pastillas TIC TAC Menta Cja 16 Grm;Golosinas;211,99
Pastillas Surtido Tic Tac Cja 16 Grm;Golosinas;211,99
Pastillas TIC TAC Naranja Cja 16 Grm;Golosinas;211,99
Chocolate 60% Cacao Georgalos Fwp 25 Grm;Golosinas;336,99
Gomitas Draculenguas Paq 35 Grm;Golosinas;324,70
HALLS Free Menta X 20gr;Golosinas;297,99
Oblea Blanca Bon O Bon Bli 30 Grm;Golosinas;407,99
Chocolate Barrita Rocklets Paq 13.5 Grm;Golosinas;187,99
Oblea Xl Cofler Block Fwp 45 Grm;Golosinas;637,99
Oblea Xl Chocolinas Cofler Fwp 45 Grm;Golosinas;637,99
Barra Chocolate Explota Rocklets 44 Grm;Golosinas;625,99
Postre De Mani Bocadito Mantecol 26g;Golosinas;370,99
Caramelos CLIGHT Frambuesa 20gr;Golosinas;288,99
Chocolate Blanco ARCOR 25g;Golosinas;363,99
Bocadito Choconuss Gallo Snack Paq 20 Grm;Golosinas;292,99
Oblea De Arroz Yogubar GALLO SNACK 20 Gr;Golosinas;292,99
Chocolate Con Leche GEORGALOS 8g;Golosinas;117,99
Chocolate Blanco GEORGALOS 8g;Golosinas;117,99
Chocolatin MILKA 20g.;Golosinas;301,99
Oblea De Arroz Gallo Snacks Paq 20 Grm;Golosinas;301,99
Chocolate KINDER Maxi Tab 21 Grm;Golosinas;319,99
Chocolatin Blanco Oreo MILKA 20g.;Golosinas;307,99
Mani C/Choco COFLER Cja 40 Grm;Golosinas;644,99
Oblea Chocolinas Cofler 40 Grm;Golosinas;656,99
Alfajor De Arroz Sabor Dulce De Leche 22 Gr;Golosinas;363,99
Alfajor D/Arroz Limón Chocoarroz Fwp 22 Grm;Golosinas;363,99
Alfajor D/Arroz Blanco C/Ddl Chocoarroz Fwp 22 Grm;Golosinas;363,99
Chocolate KINDER Bueno Tab 43 Grm;Golosinas;742,99
Chocolate Con Leche MILKA Leger 50g;Golosinas;865,99
Chocolate Con Almendras MILKA Leger 50g;Golosinas;865,99
Chocolate Bueno White Kinder Tab 39 Grm;Golosinas;742,99
Gomitas Mogul Frutales Paq 12 Grm;Golosinas;228,99
Bombones FERRERO ROCHER Chocol/Avellana Paq 37.5 Grm;Golosinas;716,99
Chocolate CADBURY Intense 25g;Golosinas;482,99
Chocolate CADBURY Tres Sueños 25g;Golosinas;492,99
Gelatinas Bruja Tembleke Paq 16 Grm;Golosinas;324,70
Chocolate Cofler Mixto Tab 27 Grm;Golosinas;559,99
Chocolate COFLER Air Blanco Tab 27 Grm;Golosinas;559,99
Chocolate COFLER Air/Lec Tab 27 Grm;Golosinas;559,99
Chicles TOPLINE Strong Paq 6.7 Grm;Golosinas;151,99
Chicles TOPLINE Fruta Paq 6.7 Grm;Golosinas;151,99
Chicle Menta BELDENT Infinit 13,3g;Golosinas;320,99
Chicle Sabor Arándanos BELDENT INFINIT 13,3g;Golosinas;320,99
Chicles Bubble Fun Seven Topline 14 Grm;Golosinas;341,99
Chicles Sandia / Menta TOPLINE Paq 6.7 Grm;Golosinas;166,99
Chicles TOPLINE Defense Paq 6.7 Grm;Golosinas;171,99
Chicle Sabor Frutilla BELDENT 20g;Golosinas;271,99
Chicle Menta Fuerte BELDENT 20g;Golosinas;271,99
Chicle Mentol BELDENT 20g;Golosinas;271,99
Chicle Sabor Chicle Globo BELDENT 20g;Golosinas;271,99
Chupetin Sabor Cereza Ring Pop 10g;Golosinas;272,42
Chicle Sabor Mandarina BELDENT 20g;Golosinas;272,99
Chicle Menta BELDENT 20g;Golosinas;272,99
Pastillas Sabor Tutti Frutti Gabbys Dollhouse 30g;Golosinas;883,02
Huevo Chocolate Con Leche Con Capa Interna A Base De Leche KINDER 20gr;Golosinas;589,20
Chicle Mentol BELDENT INFINIT 26,6g;Golosinas;784,99
Chicle Menta BELDENT INFINIT 26,6g;Golosinas;784,99
Chicle Sabor Citrus BELDENT INFINIT 26,6g;Golosinas;784,99
Chicle Sabor Blueberry BELDENT INFINIT 26,6g;Golosinas;784,99
Chupetin Dulce De Leche Wamis Lip Bsa 485 Grm;Golosinas;1.440,42
Huevo Chocolate Sorpresas Kinder Cja 40 Grm;Golosinas;1.272,99
Huevo De Pascua KINDER     Con Sorpresa Nena Caja 40 Gr;Golosinas;1.272,99
Mini Tapitas De Alfajores Fantoche 350 Grm;Golosinas;1.185,38
Huevo De Pascua Con Sorpresas Kinder 20 Grm;Golosinas;677,99
Huevo De Pascua KINDER     Con Sorpresa   Caja 20 Gr;Golosinas;677,99
Caramelos Bolones Frutilla Marengo 454 Grm;Golosinas;1.569,09
Caramelos Bolitas Sabor Anís MARENGO 454 Gr.;Golosinas;1.569,09
Pastillas Fruta Mogul Paq 1000 Grm;Golosinas;3.518,99
Pastillas Goma Forma Anillos Arcor Paq 1000 Grm;Golosinas;3.557,99
Pastillas Surtido Arcor Paq 1000 Grm;Golosinas;3.557,99
Caramelos Eucalyptus Arcor Mogul Bsa 1000 Grm;Golosinas;3.557,99
Caramelos Bolones Dulce De Leche Marengo 454 Grm;Golosinas;1.624,20
Chupetines Sabor Frutal Push Pop X 15 Grm;Golosinas;549,45
Chupetines Sabor Frutal Push Pop 14g;Golosinas;520,11
Chupetin MR. POPS Frutal Bol 50 Uni;Golosinas;2.333,99
Chupetin Marengo 2 Sabores 400 Grm;Golosinas;1.559,37
Chupetin Dulce De Leche 50 Uni MARENGO 400 Gr.;Golosinas;1.578,81
Gomitas Tuti/Frut Billiken Bsa 200 Grm;Golosinas;804,96
Gomitas S/Frutal Billiken Bsa 200 Grm;Golosinas;807,93
Chupetin Tuti Fruti Mr.Pop'S Bsa 480 Grm;Golosinas;2.083,99
Chupetin Frutal Mr.Pop'S Bsa 10 Unidades;Golosinas;657,99
Chupetin Cereza Mr.Pop S Bsa 432 Grm;Golosinas;1.897,99
Gomitas Mentol Billiken Bsa 200 Grm;Golosinas;887,80
Chupetin Twister Mr.Pop'S Bsa 550 Grm;Golosinas;2.501,99
Semillas De Girasol Garrapiñadas Candy Pipas 180 Grm;Golosinas;819,19
Semillas De Girasol Peladas Sin Sal Pipas 180 Grm;Golosinas;819,19
Semillas De Girasol Gigantes Pipas 180 Grm;Golosinas;819,19
Semillas De Girasol Peladas Natural Pipas 180 Grm;Golosinas;819,19
Semillas De Girasol Peladas Saladas Pipas 180 Grm;Golosinas;819,19
Gomitas Eucalipto BILLIKEN Paq 200 Grm;Golosinas;918,32
Gomitas BILLIKEN Citricas Bsa 800 Grm;Golosinas;3.739,99
Gomitas Frutales BILLIKEN Bsa 800 Grm;Golosinas;3.739,99
Gomitas Mentol Billiken Bsa 800 Grm;Golosinas;3.739,99
Caramelos BILLIKEN Blando Frutal Paq 600 Grm;Golosinas;2.811,99
Caramelos BILLIKEN Yogurt Bol 600 Grm;Golosinas;2.811,99
Gomitas Citricas Billiken Bsa 200 Grm;Golosinas;964,25
Caramelos Dce.Leche Lipo Bsa 150 Grm;Golosinas;726,93
Caramelos Lipo Miel Rellenos Bol 150 Grm;Golosinas;726,93
Gomitas Eucalipto. Billiken Bsa 800 Grm;Golosinas;3.926,99
Pastillas De Goma Jelly Buttons Mogul Paq 220 Grm;Golosinas;1.090,99
Pastillas De Goma Anillos Mogul Paq 220 Grm;Golosinas;1.090,99
Pastillas De Goma Eucaliptus Mogul Paq 220 Grm;Golosinas;1.090,99
Pastillas De Goma Conitos Frutal Mogul Paq 220 Grm;Golosinas;1.090,99
Alfajor Negro Con Dulce De Leche Genio 60g;Golosinas;298,60
Alfajor Blanco Con Dulce De Leche Genio 60g;Golosinas;298,60
Chupetín Con Chicle Frutilla Mr Floky 312 Gr.;Golosinas;1.578,81
Caramelos Sugus Varios Sabores Bol 700 Grm;Golosinas;3.570,99
Garrapiñadas De Maní King 80g;Golosinas;420,07
Caramelos T.Fruti Flynn Paff Paq 504 Grm;Golosinas;2.699,99
Caramelo Mogul Frutilla Y Crema Bsa 500 Grm;Golosinas;2.697,99
Semillas De Girasol Tostadas Y Saladas Skinny Pipas 150 Grm;Golosinas;819,19
Chupetin Sabor Frutilla Bola Loca 384gr;Golosinas;2.097,58
Caramelos Sabor Frutal Pico Dulce 600g;Golosinas;3.386,88
Chocolate Napolitano NEUGEBAUER Tab 70g;Golosinas;400,00
Chocolate Stikadinho NEUGEBAUER 70g;Golosinas;400,00
Gomitas Ositos YUMMY Paq 500 Grm;Golosinas;2.875,99
Gomitas Bananitas Yummy Paq 500 Grm;Golosinas;2.875,99
Gomitas Cien Pies Yummy Paq 500 Grm;Golosinas;2.875,99
Gomitas C/Azucar BILLIKEN Paq 100 Grm;Golosinas;583,80
Gomitas Acidas Billiken Paq 100 Grm;Golosinas;583,80
Chupetin Sabor Sandia Bola Loca 384gr;Golosinas;2.255,73
Caramelos MOGUL Gusanito MOGUL Paq 500 Grm;Golosinas;2.999,99
Caramelos Pico Dulce Duro 150 Gr;Golosinas;901,49
Caramelos Pico Dulce Masticables 150 Grm;Golosinas;901,49
Mini Torta Dulce De Leche Chocolate Genio 70g;Golosinas;422,25
Gomitas Frutilla A La BILLIKEN Bsa 150 Grm;Golosinas;925,99
Chupetin Cereza Flynn Paff Paq 432 Gr;Golosinas;2.674,25
Caramelos Plegados Sugus Bsa 150 Grm;Golosinas;930,99
Caramelos Animals Cremy Pico Dulce 150 Grm;Golosinas;933,50
Mini Torta Sabor Chocolate Relleno Dulce De Leche Smack 70g;Golosinas;438,17
Alfajor Tradicional Dulce De Leche Bienva 60 Grm;Golosinas;377,40
Caramelos Duros Menta Cr Arcor Paq 140 Grm;Golosinas;888,99
Caramelos Leche Butter Toff Paq 140 Grm;Golosinas;888,99
Caramelos Duros Rellenos Arcor Paq 140 Grm;Golosinas;888,99
Caramelos Rellenos Miel Arcor Paq 140 Grm;Golosinas;888,99
Caramelos Duros Menta Con Chocolate ARCOR 140g;Golosinas;888,99
Caramelos Chocolate Butter Toff Paq 140 Grm;Golosinas;888,99
Pastillas De Goma Frutillas Ácid Mogul Paq 150 Grm;Golosinas;962,99
Pasta De Mani Nucrem GEORGALOS Tab 84 Grm;Golosinas;542,88
Caramelos Sin Tacc Masticables Fr Mogul Bsa 396 Grm;Golosinas;2.588,99
Alfajor TERRABUSI Chocolate Clásico Pack X 6 Un.;Golosinas;1.974,99
Caramelos Surtidos En Caja Arcor 242 Grm;Golosinas;1.596,99
Postre De Mani Nucrem 105 Gr;Golosinas;699,00
Chocolate Con Leche Y Maní Vizzio 165 Grm;Golosinas;1.137,56
Chupetin Tutti Frutti Flynn Paff Paq 432 Grm;Golosinas;3.020,99
Chocolate C/Mani Georgalos Bar 160 Grm;Golosinas;1.128,99
Caramelos Surtidos Flynnies Paq 600 Grm;Golosinas;4.235,99
Caramelos Masticables Yogurt Flynnies Paq 600 Grm;Golosinas;4.235,99
Caramelos Masticables Vainilla Frutilla Cebritas Georgalos 600 Grm;Golosinas;4.243,99
GAROTO Bombones Surtidos Caja X 250gr;Golosinas;1.774,99
Chocolate Con Leche Vizzio 130 Grm;Golosinas;926,39
Chocolate Con Leche Y Maní Vizzio 85 Grm;Golosinas;606,24
Alfajor Chocolate Fantoche 300 Grm;Golosinas;2.188,68
Caramelos Frutilla FLYNN PAFF 128 Grm;Golosinas;941,99
Caramelos T.Fruti Flynn Paff Bsa 128 Grm;Golosinas;941,99
Caramelos Banana Flynn Paff Bsa 128 Grm;Golosinas;941,99
Caramelos Uva Flynn Paff Bsa 128 Grm;Golosinas;941,99
Chocolate Con Leche Vizzio 90 Grm;Golosinas;662,45
Alfajor TERRABUSI Triple Clásico 70g.;Golosinas;518,99
Tableta Crocante Mani Georgalos Fwp 150 Grm;Golosinas;1.168,52
Chocolate Relleno De Cacao Y Maní Vizzio 100 Grm;Golosinas;781,66
Alfajor  FANTOCHE Mini Blanco Paquete 25 Gr 6 Unidades;Golosinas;1.185,38
Alfajor  FANTOCHE Mini Chocolate Paquete 25 Gr 6 Unidades;Golosinas;1.185,38
Tableta Crocante Mani Georgalos Fwp 80 Grm;Golosinas;635,68
Alfajor TERRABUSI Blanco Glaseado 38g;Golosinas;1.863,99
Caramelos Menta Y Chocolate Georgalos 450g;Golosinas;3.710,40
Caramelos Miel Y Menta Georgalos 450g;Golosinas;3.710,40
Bombones BON O BON Blanco Cja 270 Gr;Golosinas;2.374,99
Alfajor Minitorta Brownie Aguila 71g;Golosinas;596,99
Bombon Surtidos Rellenos Oblibon 255 Grm;Golosinas;2.132,31
Pastillas Cereza Mentho Plus Bli 91.8 Uni;Golosinas;737,99
Bombon Blanco Oblibon 204 Grm;Golosinas;1.708,44
Bombon Clásico Oblibon 204 Grm;Golosinas;1.708,44
Alfajor Mini Torta Sabor Coco Aguila 70.5 Grm;Golosinas;596,99
Caramelos Palitos De La Selva Paq 660 Grm;Golosinas;5.647,99
Chocolate C/Leche Y Maní Georgalos Tab 100 Grm;Golosinas;855,99
Chupetin Chicle Varios Sabores Sugus 384g;Golosinas;3.294,99
Donas Chocolate Blanco Donuts 78 Grm;Golosinas;674,35
Donas Chocolate Donuts 78 Grm;Golosinas;674,35
Alfajor Minitorta Blanco Aguila 69 Grm;Golosinas;596,99
Alfajor Minitorta Clásica Aguila 69g;Golosinas;596,99
Chocolate Blanco Nugaton 81 Grm;Golosinas;708,42
Confites Mani Color Roig Paq 80 Grm;Golosinas;700,12
Alfajor Choc.Triple Tofi Paq 73 Grm;Golosinas;639,99
Mini Alfajor Blanco X6 Uni Alfa Pampa Paq 192 Grm;Golosinas;1.683,47
Nestlé Classic Chocolate Con Leche X 150gr;Golosinas;1.319,79
Tableta Dulce De Leche VAUQUITA Tab 140 Grm;Golosinas;1.232,99
Tableta De Dulce De Leche Split Xl Vauquita 140 Grm;Golosinas;1.232,99
Tableta Light Dulce De Vauquita Tab 140 Grm;Golosinas;1.232,99
Tableta De Dulce De Leche Coco Vauquita 140 Grm;Golosinas;1.232,99
Nestlé Chocolate Con Maní X 90gr;Golosinas;792,99
Confites Lentejon Chocolate Bariloche Fwp 150 Grm;Golosinas;1.323,23
Gomitas Frutilla Con Crema Yummy 150g;Golosinas;1.330,55
Gomitas Ositos Yummy 150g;Golosinas;1.330,55
Gomitas Ositos Acidos Yummy 150g;Golosinas;1.330,55
Gomitas Acidas Billiken 150g;Golosinas;1.330,55
Gomitas 100 Pies Acida Yummy 150g;Golosinas;1.330,55
Gomitas Frutales Billiken 150g;Golosinas;1.330,55
Gomitas Sandia Yummy 150g;Golosinas;1.330,55
Gomitas Arañitas Yummy 150g;Golosinas;1.330,55
Gomitas Eucalipto Billiken 150g;Golosinas;1.330,55
Gomitas Tutti Frutti Billiken 150g;Golosinas;1.330,55
Gomitas Citricas Billiken 150g;Golosinas;1.330,55
Gomitas Rueditas Con Azucar Billiken 150g;Golosinas;1.330,55
Gomitas Moritas Yummy 150g;Golosinas;1.330,55
Alfajor Chocolate Alfa Pampa Fwp 60 Grm;Golosinas;535,06
Alfajor Blanco Alfa Pampa Fwp 60 Grm;Golosinas;535,06
Alfajor Maicena Alfa Pampa Fwp 60 Grm;Golosinas;535,06
Chocolate 60% Cacao Vizzio 130 Grm;Golosinas;1.161,40
Tabletas Dulce De Leche Vauquita Tab 80 Grm;Golosinas;717,99
Tabletas Dulce De Leche Vauquita Tab 80 Grm;Golosinas;717,99
Alfajor Cachafaz Maizena 75 Gr X 6 Uni;Golosinas;4.118,99
Chocolate Con Leche Y Mani Tokke Fwp 120 Grm;Golosinas;1.092,99
Chocolate Con Leche Maní Nestlé 150 Grm;Golosinas;1.373,94
Chocolate 60% Cacao Vizzio 90 Grm;Golosinas;827,64
Pastillas De Goma Ojitos Mogul Paq 500 Grm;Golosinas;4.603,99
Caramelos Ácidos Cherry Menthoplus 100 Grm;Golosinas;920,99
Caramelos Café Latte Menthoplus 100 Grm;Golosinas;920,99
Alfajor PEPITOS Triple 57g.;Golosinas;526,99
Alfajor JORGITO Blanco 50 Gr X 6 Uni;Golosinas;3.077,99
Alfajor JORGITO Chocolate 55 Gr X 6 Uni;Golosinas;3.077,99
Chocolate Con Leche C/Ma Georgalos Paq 62 Grm;Golosinas;579,99
Chupetin Chicle Sabor Frutilla Arcor 384g;Golosinas;3.636,99
Alfajor Triple MILKA Mousse 55g.;Golosinas;522,99
Chocolate Con Mani Block Cofler Bli 1000 Grm;Golosinas;9.551,99
Chupetín Sabor Vainilla Y Frutilla Palitos De La Selva 432g;Golosinas;4.127,99
Alfajor OREO Triple 56g;Golosinas;537,99
Maxi Alfajor Blanco Jorgelin 255 Grm;Golosinas;2.453,99
Alfajor Jorgelín Chocolate 85 Gr X 3 Uni;Golosinas;2.453,99
Chocolate Con Leche Tokke Fwp 72 Grm;Golosinas;579,99
Chocolate Amargo 40% Cacao Neugebauer Est 90 Grm;Golosinas;872,99
Chocolate Con Leche Neugebauer Est 90 Grm;Golosinas;872,99
Pastillas La Yapa Billiken Paq 125 Grm;Golosinas;1.215,99
Mini-Alfajor Rellenos Dulce Jorgito Paq 160 Grm;Golosinas;1.564,99
Mini Alfajor Bon O Bon X6 Uni 117 Grm;Golosinas;1.144,99
Caramelos Espanto Lengua ARCOR Bsa 494 Grm;Golosinas;4.838,99
Mini-Alfajor Negro Jorgito Fwp 155 Grm;Golosinas;1.564,99
Alfajor Jorgito Mini Blanco Paquete 25 Gr 6 Unidades;Golosinas;1.564,99
Mini-Alfajor Fruta Jorgito Fwp 6 Uni;Golosinas;1.564,99
Alfajor Jorgito Fruta 6 Uni 300 Grm;Golosinas;3.077,99
Bombones BON O BON Leche Bol 112 Grm;Golosinas;1.150,99
Postre De Mani En Barra Mantecol Fwp 64 Grm;Golosinas;659,48
Chocolate COFLER Con Mani Paq 110 Grm;Golosinas;1.135,99
Chocolate Extrafino Amar Aguila Tab 150 Grm;Golosinas;1.551,99
Bombon Rell.Chocolate BON O BON Cja 270 Grm;Golosinas;2.806,99
Chocolate C/Mani COFLER Paq 300 Grm;Golosinas;3.118,99
Chocolate Cacao 50% Arcor Fwp 95 Grm;Golosinas;1.049,99
Chocolate Con Leche Y Chocolate Blanco Arcor Fwp 95 Grm;Golosinas;1.049,99
Chocolate Blanco Con Mani Arcor Fwp 95 Grm;Golosinas;1.049,99
Chocolate Con Leche Y Mani Arcor Fwp 95 Grm;Golosinas;1.049,99
Chocolate Amargo Intenso 1891 90g;Golosinas;997,99
Chocolate Con Avellanas 1891 90g;Golosinas;997,99
Chocolate Amargo Sabor Naranja 1891 90g;Golosinas;997,99
Chocolate Blanco Y Dulce De Leche Mecano 100 Grm;Golosinas;1.112,03
Chocolate Con Leche Y Dulce De Leche Mecano 100 Grm;Golosinas;1.112,03
Alfajor Minitorta Blanco Choco Fan 68g;Golosinas;758,22
Alfajor Minitorta Brownie Choco Fan 68g;Golosinas;758,22
Alfajor Minitorta Chocolate Choco Fan 68g;Golosinas;758,22
Tabletas Blanco Bariloche 100 Grm;Golosinas;1.117,39
Alfajor Cachafaz Blanco 60 Gr X 6 Uni;Golosinas;4.118,99
Alfajor Cachafaz Chocolate 60 Gr X 6 Uni;Golosinas;4.118,99
Bombon Chocolate Y Almendra Bon O Bon Gold Cja 272 Grm;Golosinas;3.136,99
Alfajor Blanco Sin Culpa Fwp 270 Grm;Golosinas;3.140,99
Alfajor Chocolate Sin Culpa Fwp 270 Grm;Golosinas;3.140,99
Alfajor Blanco Con Dulce De Leche X6 Uni Alfa Pampa Cja 360 Grm;Golosinas;4.263,90
Alfajor Chocolate Con Dulce De Leche X6 Alfa Pampa Cja 360 Grm;Golosinas;4.263,90
Chicles Tutti Frutti Bazooka 480 Grm;Golosinas;5.697,92
Chicles Sabor Menta Bazooka 480 Grm;Golosinas;5.697,92
Chicles Sabor Banana Bazooka 480 Grm;Golosinas;5.697,92
Chocolate Para Taza Semiamargo Bariloche Tab 100 Grm;Golosinas;1.208,39
Chocolate Con Maní SHOT 90g;Golosinas;1.089,99
Confites Mini Rocklets Bsa 150 Grm;Golosinas;1.816,99
Confites ROCKLETS Lentejas Bli 150 Grm;Golosinas;1.822,99
Mini-Alfajor Mousse Jorgito Fwp 128 Grm;Golosinas;1.564,99
Tabletas Leche Bariloche 100 Grm;Golosinas;1.227,67
Tabletas Leche Con Mani Bariloche Tab 100 Grm;Golosinas;1.227,67
Chocolate Con Maní SHOT 170g.;Golosinas;2.101,99
Chocolate KINDER Relleno Tab 100 Grm;Golosinas;1.243,99
Chocolate Relleno Dulce De Leche MILKA 135g.;Golosinas;1.682,99
Mani C/Chocolate Los Carolinos Pot 150 Grm;Golosinas;1.899,00
BON O BON Sabor Chocolinas Paquete 270 Gr;Golosinas;3.427,99
Nestlé Classic Chocolate Con Leche X 80gr;Golosinas;1.016,34
Tableta Dulce De Leche Vauquita Bsa 100 Grm;Golosinas;1.274,99
Nestlé Classic Duo Chocolate X 80gr;Golosinas;1.020,10
Crunch Chocolate Crujiente X 80gr.;Golosinas;1.020,10
Nestlé Diplomata Chocolate Con Castañas X 80 Gr;Golosinas;1.020,10
Barra Frutos Secos Almendra Y Miel Georgalos 180 Grm;Golosinas;2.323,99
