Product;Category;Price
Fideos coditos Marolio 500 g.;Pastas secas;870,00
Ñoquis de papa La salteña 900 g.;Pastas secas;1.271,25
Fideos con salsa Lucchetti mix de vegetales 350 g.;Pastas secas;643,00
Fideos tallarines Punta Mogotes con espinaca 500 g.;Pastas secas;1.070,00
Fideos spaghetti Marolio 500 g.;Pastas secas;760,00
Fideos tallarines al huevo Don felipe 500 g.;Pastas secas;1.195,00
Fideos dedalito La Providencia 500 g.;Pastas secas;420,00
Fideos dedalon Marolio 500 g.;Pastas secas;870,00
Fideos Rina Matarazzo rigatti 500 g.;Pastas secas;1.815,00
Fideos codito Wakas arveja chia 250 g. sin TACC;Pastas secas;2.060,00
Fideos fettuccini Orali 500 g.;Pastas secas;1.145,00
Fideo chifferi rigate Bonalma 500 g.;Pastas secas;1.710,00
Fideos al huevo Molto tallarin 500 g.;Pastas secas;1.300,00
Fideos tallarines Punta Mogotes con morrón 500 g.;Pastas secas;1.070,00
Fideos Rina Matarazzo fusilli 500 g.;Pastas secas;1.680,00
Fideos Wakas alubias y quinoa sin tacc 250 g.;Pastas secas;1.880,00
Fideos caracolitos Grandiet 500 g. sin TACC;Pastas secas;1.990,00
Fideos tirabuzon al huevo Don felipe 500 g.;Pastas secas;1.195,00
Fideos fusilli Wakas arroz con amaranto 250 g. sin TACC;Pastas secas;1.740,00
Fideos tirabuzón Morixe 500 g.;Pastas secas;854,00
Fideos frescos Villa d agri al huevo 500 g.;Pastas secas;1.015,00
Fideos al huevo Molto tirabuzon 500 g.;Pastas secas;1.300,00
Fideos mostachol Morixe 500 g.;Pastas secas;854,00
Fideos spaghetti al huevo Yuka sin TACC 500 g.;Pastas secas;2.015,00
Fideos Rina Matarazzo spaghetti 500 g.;Pastas secas;1.815,00
Fideos spaghetti Morixe 500 g.;Pastas secas;854,00
Fideos nido El Record al huevo con morron 500 g.;Pastas secas;1.300,00
Fideos tallarines Morixe 500 g.;Pastas secas;854,00
Fideos nido El Record al huevo con espinaca 500 g.;Pastas secas;1.300,00
Fideos cinta ancha n3 Punta Mogotes 500 g.;Pastas secas;1.060,00
Fusilles Villa d agri 500 g.;Pastas secas;1.015,00
Fideos al huevo Molto mostachol 500 g.;Pastas secas;1.190,00
Fideos nido Grun orgánicos integrales bolsa 500 g.;Pastas secas;1.360,00
Fideos rigatti Marolio 500 g.;Pastas secas;870,00
Fideos integrales municiones Grun orgánicos 500 g.;Pastas secas;1.360,00
Fideos sin tacc Wakas fusilli de garbanzo alubia 250 g.;Pastas secas;1.880,00
Fideos celentano Marolio 500 g.;Pastas secas;870,00
Fideos sin tacc Wakas fusilli de porotos alubia 250 g.;Pastas secas;1.500,00
Sonrrentinos Villa d agri de mozzarella ricota y cerdo 500 g.;Pastas secas;1.445,00
Fideos noodles Nissin sabor carne vaso 69 g.;Pastas secas;2.000,00
Fideos Rina Matarazzo spaghetti espinaca 500 g.;Pastas secas;1.815,00
Fideos canuto Marolio 500 g.;Pastas secas;870,00
Ñoquis Manjar sin tacc 400 g.;Pastas secas;4.000,00
Fideos tallarin orgánicos Grun 500 g.;Pastas secas;1.510,00
Arroz Molinos ala monovarietal selecto 1 kg.;Arroz y legumbres;1.560,00
Arroz largo fino 00000 Lucchetti 500 g.;Arroz y legumbres;723,00
Arroz parboil Lucchetti 1 kg.;Arroz y legumbres;1.750,00
Arroz listo Gallo queso 240 g.;Arroz y legumbres;594,00
Arroz yamaní 400 g.;Arroz y legumbres;596,00
Arroz doble Gallo 500 g.;Arroz y legumbres;1.335,00
Arroz listo Gallo verdeo 240 g.;Arroz y legumbres;598,00
Arroz integral Vanguardia 1 kg.;Arroz y legumbres;1.475,00
Risotto Gallo champignones 240 g.;Arroz y legumbres;816,00
Arroz tipo largo fino 00000 Vanguardia 500 g.;Arroz y legumbres;990,00
Arroz largo fino 00000 Lucchetti 1 kg.;Arroz y legumbres;1.625,00
Arroz Lucchetti preparado cheddar 240 g.;Arroz y legumbres;459,00
Arroz parboil Lucchetti 500 g.;Arroz y legumbres;834,00
Arroz largo fino Itá caabó en estuche 500 g.;Arroz y legumbres;752,00
Arroz yamaní integral Dos Hermanos caja 500 g.;Arroz y legumbres;1.690,00
Arroz preparado Gallo mix semillas dp 240 g.;Arroz y legumbres;579,00
Porotos alubias secos 500 g.;Arroz y legumbres;540,00
Arroz largo fino 00000 Crucero 500 g.;Arroz y legumbres;800,00
Arroz Lucchetti preparado tomatado 240 g.;Arroz y legumbres;462,00
Arroz integral Vanguardia 500 g.;Arroz y legumbres;800,00
Porotos negros secos remojados Inalpa 300 g.;Arroz y legumbres;489,00
Semillas de chia El Peoncito 100 g.;Arroz y legumbres;639,00
Risotto a la española Gallo en caja 240 g.;Arroz y legumbres;1.735,00
Arroz preparado Gallo bajo sodio dp 240 g.;Arroz y legumbres;579,00
Arroz doble carolina Lucchetti 1 kg.;Arroz y legumbres;2.265,00
Arroz con leche Tregar clásico en pote 180 g.;Arroz y legumbres;438,00
Arroz sushi Dos Hermanos 500 g.;Arroz y legumbres;1.845,00
Semillas de quinoa El Peoncito 100 g.;Arroz y legumbres;504,00
Arroz largo fino 00000 Unanime 1 kg.;Arroz y legumbres;1.490,00
Risotto 4 quesos Gallo en caja 240 g.;Arroz y legumbres;1.745,00
Risotto primavera Gallo en caja 240 g.;Arroz y legumbres;1.735,00
Mix de semillas Dicomere 200 g.;Arroz y legumbres;907,00
Semilla de sésamo Sturla entera 250 g.;Arroz y legumbres;1.290,00
Arroz aromático Dos Hermanos 500 g.;Arroz y legumbres;1.710,00
Arroz integral Grandiet largo fino 300 g.;Arroz y legumbres;529,00
Mix de semillas El Peoncito 100 g.;Arroz y legumbres;639,00
Semillas de girasol El Peoncito 100 g.;Arroz y legumbres;471,00
Arroz preparado Gallo wok oriental 240 g.;Arroz y legumbres;1.910,00
Semilla de chia Sturla triturada 250 g.;Arroz y legumbres;1.490,00
Risotto parmesano azafran Gallo en caja 240 g.;Arroz y legumbres;2.415,00
Porotos de soja Don Elio bolsa 500 g.;Arroz y legumbres;721,00
Nueces mariposas orgánicas 100 g.;Arroz y legumbres;999,00
Maíz pisado blanco Carrefour 400 g.;Arroz y legumbres;790,20
Arroz preparado Gallo curry asiatico 240 g.;Arroz y legumbres;1.910,00
Semillas de lino El Peoncito 100 g.;Arroz y legumbres;471,00
Risotto champiniones Gallo en caja 240 g.;Arroz y legumbres;2.415,00
Arroz yamani integral Molinos Ala caja 500 g.;Arroz y legumbres;1.950,00
Arroz preparado Gallo vegetales dp 240 g.;Arroz y legumbres;1.575,00
Semillas de sésamo pelado blanco El Peoncito 100 g.;Arroz y legumbres;639,00
Arvejas amarillas texturizadas Dicomere paquete sin TACC 350 g.;Arroz y legumbres;1.230,00
Arroz preparado Gallo queso dp 240 g.;Arroz y legumbres;1.575,00
Arroz doble carolina selecto Molinos ala 500 g.;Arroz y legumbres;1.512,00
Garbanzos secos Pampa's 450 g.;Arroz y legumbres;1.935,00
Semillas de amaranto Sturla 250 g.;Arroz y legumbres;2.200,00
Cebada perlada Gauchada dp 500 g.;Arroz y legumbres;1.215,00
Arroz integral selecto Molinos ala 1 kg.;Arroz y legumbres;1.679,00
Mix semillas x kg.;Arroz y legumbres;4.990,00
Arroz doble carolina selecto Molinos ala 1 kg.;Arroz y legumbres;2.628,00
Arroz carnaroli Molinos Ala caja 500 g.;Arroz y legumbres;2.100,00
Semillas de chia Pampa's 150 g.;Arroz y legumbres;1.975,00
Harina de trigo Blancaflor 0000 1 kg.;Harinas;389,00
Harina leudante Cañuelas 1 kg.;Harinas;407,70
Harina de Trigo 000 Caserita x 1 kg;Harinas;373,00
Harina leudante Pureza fortificada 1 kg.;Harinas;520,00
Harina leudante Caserita x 1 kg;Harinas;594,00
Harina Morixe para pizza 1 kg.;Harinas;454,00
Harina de trigo 0000 Caserita 1 kg.;Harinas;505,00
Almidón de maíz Maizena en bolsa 220 g.;Harinas;403,00
Harina de trigo Caserita para pizzas 1 kg.;Harinas;395,00
Polenta instantanea Presto Pronta 500 g.;Harinas;451,00
Avena Morixe instantánea 600 g.;Harinas;1.690,00
Harina de trigo Pureza con levadura pan casero 1 kg.;Harinas;478,00
Harina 0000 Cañuelas 1 kg.;Harinas;372,00
Polenta instantanea sin tacc Bulnez en bolsa 500 g.;Harinas;168,00
Premezcla para pizza Pureza gourmet 550 g.;Harinas;469,00
Avena Morixe tradicional 600 g.;Harinas;1.200,00
Harina integral fina Chacabuco 1 kg.;Harinas;642,00
Avena Quaker extra fina caja 470 g.;Harinas;1.205,00
Harina de trigo Letizia 000 vita zinc 1 kg.;Harinas;381,00
Harina 000 fortivac Morixe 1 kg.;Harinas;350,00
Almidón de maíz 500 g.;Harinas;359,00
Harina 000 Catriel 1 kg.;Harinas;425,00
Premezcla para pizza Blancaflor 400 g.;Harinas;442,85
Premezcla Lucchetti torta frita 500 g.;Harinas;810,00
Harina de garbanzos 250 g.;Harinas;471,00
Premezcla chipá Lucchetti fortificada 400 g.;Harinas;3.375,00
Premezcla Lucchetti ñoquis de papa fort 500 g.;Harinas;1.520,00
Harina de arroz Dos Hermanos 500 g.;Harinas;839,00
Avena Grandiet arollada instantánea 300 g.;Harinas;869,00
Harina de maíz paraguaya 500 g.;Harinas;454,00
Harina de trigo Tassara leudante x 1 kg;Harinas;564,00
Harina de trigo Chacabuco especial pastelería 1 kg.;Harinas;623,00
Fécula de mandioca Dicomere paquete sin TACC 450 g.;Harinas;2.035,00
Premezcla sin TACC panadería repostería Kapac 500 g.;Harinas;1.320,00
Harina de arroz Kapac sin TACC bolsa 500 g.;Harinas;949,00
Harina de lino Sturla 250 g.;Harinas;649,00
Premezcla chipa Mamá cocina 400 g.;Harinas;2.285,00
Premezcla Santa María panadería y respostería sin lactosa 1 kg. sin TACC;Harinas;3.745,00
Premezcla Natural pop sin tacc hummus natural 105 g.;Harinas;657,00
Premezcla para pizza Pureza masa madre 55 g.;Harinas;795,00
Harina de arroz Santa María 1 kg. Sin TACC;Harinas;1.540,00
Premezcla Natural pop sin tacc hamburgesa vegetal 210 g.;Harinas;924,00
Harina de arroz yamani Dicomere 450 g.;Harinas;1.700,00
Premezcla Natural pop sin tacc crepes vegetal 210 cc.;Harinas;911,00
Avena tradicional kuati 300 g.;Harinas;845,00
Fécula de mandioca 500 g.;Harinas;2.465,00
Polenta Rivara tradicional bolsa 1 kg.;Harinas;528,00
Harina de trigo integral Dicomere orgánica paquete 1000 g.;Harinas;1.300,00
Harina de trigo 0000 Graciela real 1 kg.;Harinas;473,00
Premezcla sin TACC pizza Kapac caja 500 g.;Harinas;2.120,00
Harina de arvejas Dicomere paquete 450 g.;Harinas;1.135,00
Premezcla sin TACC pan Kapac caja 500 g.;Harinas;1.695,00
Premezcla Molé falafel 200 g.;Harinas;1.530,00
Harina de arroz integral Abucel en bolsa 500 g.;Harinas;1.220,00
Harina de sorgo blanco integral Dicomere sin TACC paquete 450 g.;Harinas;1.440,00
Harina de quinoa Sturla 250 g.;Harinas;3.200,00
Premezcla para pizza Lucchetti 850 g.;Harinas;2.205,00
Harina panificada Abucel sin tacc en bolsa 500 g.;Harinas;1.940,00
Premezcla sin tacc Abucel en bolsa 500 g.;Harinas;1.715,00
Premezcla para croquetas Molé de arroz capresse 200 g.;Harinas;1.530,00
Premezcla sin TACC tartas empanadas Kapac 500 g.;Harinas;2.465,00
Premezcla de torrejas Molé arvejas y espinaca 200 g.;Harinas;1.885,00
Premezcla ñoqui Mamá cocina 500 g.;Harinas;1.730,00
Premezcla para albongigas Molé de lenteja y barbacoa 200 g.;Harinas;2.205,00
Premezcla para crepes 123 Listo 500 g. sin TACC;Harinas;1.043,00
Harina sin tacc Abucel de arroz blanco 500 g.;Harinas;1.275,00
Premezcla nuggets Molé poroto negro 200 g.;Harinas;1.885,00
Harina dulce Abucel sin tacc en bolsa 500 g.;Harinas;2.340,00
Cous cous Ferrero caja 500 g.;Harinas;6.870,00
Premezcla para muffins 123 LISTO espinaca y cereales 420 g. Sin TACC;Harinas;2.080,00
Harina de garbanzo Pampa's 500 g.;Harinas;2.320,00
Fécula de papa Dicomere paquete 450 g.;Harinas;2.800,00
Sémola Bonalma rinacinata 1 kg.;Harinas;4.670,00
Harina de arroz Pampa's pulido 500 g.;Harinas;2.105,00
Puré de tomate Carrefour classic 520 g.;Enlatados y Conservas;429,14
Arvejas secas remojadas Inalpa lata 300 g.;Enlatados y Conservas;348,00
Duraznos amarillos en mitades Carrefour 820 g.;Enlatados y Conservas;1.125,00
Pate de foie Swift lata 90 g.;Enlatados y Conservas;263,00
Picadillo de carne Swift 90 g.;Enlatados y Conservas;226,50
Tomate perita Canale cubeteado 400 g.;Enlatados y Conservas;735,00
Choclo en grano amarillo Tarragona 340 g.;Enlatados y Conservas;899,00
Tomate perita pelado Alco 400 g.;Enlatados y Conservas;690,00
Arvejas secas remojadas Inalpa sin sal vida 300 g.;Enlatados y Conservas;366,00
Salsa de tomate Knorr deshidratado 60 g.;Enlatados y Conservas;425,00
Arvejas secas remojadas Doña Pupa tetra 340 g.;Enlatados y Conservas;391,00
Jardinera Inalpa hortalizas y legumbres lata 300 g.;Enlatados y Conservas;490,00
Lentejas secas remojadas Carrefour 340 g.;Enlatados y Conservas;548,00
Tomate perita Carrefour classic 400 g.;Enlatados y Conservas;426,00
Choclo cremoso amarillo Inalpa lata 300 g.;Enlatados y Conservas;283,00
Choclo cremoso Inalpa sin sal ida lata 300 g.;Enlatados y Conservas;420,00
Puré de tomate Canale 520 g.;Enlatados y Conservas;650,00
Tomate triturado Carrefour 970 cc.;Enlatados y Conservas;1.111,61
Pure de tomates Alco 520 g.;Enlatados y Conservas;570,00
Lentejas secas remojadas Inalpa lata 300 g.;Enlatados y Conservas;524,00
Puré de tomate Vigente 520 g.;Enlatados y Conservas;650,00
Arvejas secas Tarragona remojada 340 g.;Enlatados y Conservas;457,00
Coctel Carrefour cinco frutas 820 g.;Enlatados y Conservas;1.199,00
Tomate triturado Carrefour classic dp 970 g.;Enlatados y Conservas;983,00
Arvejas secas remojadas Carrefour classic en lata 300 g.;Enlatados y Conservas;438,00
Duraznos en mitades light Alco en lata 800 g.;Enlatados y Conservas;1.415,00
Jardinera Inalpa de verduras sin sal vida 300 g.;Enlatados y Conservas;374,00
Choclo cremoso Tarragona 340 g.;Enlatados y Conservas;406,00
Garbanzos Inalpa secos remojados lata 300 g.;Enlatados y Conservas;506,00
Porotos secos remojados Carrefour 340 g.;Enlatados y Conservas;440,00
Mix de arvejas y zanahoria Inalpa 300 g.;Enlatados y Conservas;418,00
Peras Carrefour en mitades 820 g.;Enlatados y Conservas;1.179,00
Aceitunas verdes Castell rellenas 100 g.;Enlatados y Conservas;634,00
Aceitunas verdes Nucete 100 g.;Enlatados y Conservas;287,00
Porotos secos remojados Inalpa lata 300 g.;Enlatados y Conservas;550,00
Porotos colorados Inalpa secos remojados 300 g.;Enlatados y Conservas;479,00
Porotos secos Tarragona remojados 340 g.;Enlatados y Conservas;520,00
Aceitunas verdes Castell descarozadas dp 400 g.;Enlatados y Conservas;2.320,00
Filet de anchoas Marbella 90 g.;Enlatados y Conservas;1.985,00
Aceitunas verdes Yovinessa descarozadas 300 g.;Enlatados y Conservas;1.085,00
Garbanzos secos remojados Doña Pupa tetra 340 g.;Enlatados y Conservas;539,00
Salsa pizza Vigente 520 g.;Enlatados y Conservas;355,39
Salsa para pizza Cica doy pack 340 g.;Enlatados y Conservas;394,00
Pure de tomate Marolio tetra 520 g.;Enlatados y Conservas;600,00
Aceitunas verdes Castell rellenas dp 180 g.;Enlatados y Conservas;1.015,00
Salsa filetto Vigente 520 g.;Enlatados y Conservas;355,39
Soja Inalpa seca remojada lata 300 g.;Enlatados y Conservas;363,00
Salsa pomarola Vigente 520 g.;Enlatados y Conservas;355,39
Salsa filetto Cica doy pack 340 g.;Enlatados y Conservas;394,00
Paté de atún Carrefour 80 g.;Enlatados y Conservas;899,00
Aceitunas verdes Castell en rodajas dp 400 g.;Enlatados y Conservas;2.060,00
Porotos negros secos remojados Doña Pupa tetra 340 g.;Enlatados y Conservas;497,00
Aceitunas verdes Yovinessa 300 g.;Enlatados y Conservas;1.080,00
Paté al champignon Bocatti 90 g.;Enlatados y Conservas;782,00
Aceitunas verdes Nucete 500 g.;Enlatados y Conservas;1.335,00
Pate con pimienta verde Bocatti 90 g.;Enlatados y Conservas;802,00
Puré de tomate Doña Pupa tetra 520 g.;Enlatados y Conservas;716,00
Pulpa de frutilla Carrefour 900 g.;Enlatados y Conservas;1.578,00
Puré de tomate Molto tetra 520 g.;Enlatados y Conservas;590,00
Porotos colorados secos remojados Doña Pupa tetra 340 g.;Enlatados y Conservas;600,00
Merluza al agua Marbella 340 g.;Enlatados y Conservas;1.350,00
Pulpa de maracuyá Carrefour para coctel 453 g.;Enlatados y Conservas;849,00
Pate de panceta ahumada Bocatti 90 g.;Enlatados y Conservas;802,00
Remolacha en cubos Doña Pupa tetra 340 g.;Enlatados y Conservas;788,00
Zanahoria en cubos Inalpa 300 g.;Enlatados y Conservas;420,00
Paté con jamón Bocatti 90 g.;Enlatados y Conservas;782,00
Alcaparras Darama 100 g.;Enlatados y Conservas;7.175,00
Choclo cremoso amarillo La Banda lata 340 g.;Enlatados y Conservas;590,00
Aceitunas verdes Yovinessa rellenas con morrón 300 g.;Enlatados y Conservas;1.495,00
Paté clásico Bocatti 90 g.;Enlatados y Conservas;782,00
Jardin de hortaliza y legumbres Carrefour classic 300 g.;Enlatados y Conservas;549,00
Aceituna verde descarozada Cebila doy pack 80 g.;Enlatados y Conservas;321,00
Arvejas Bonduelle verdes medianas en lata 300 g.;Enlatados y Conservas;1.225,00
Remolacha La Banda rebanadas 350 g.;Enlatados y Conservas;703,00
Caballa al natural Gomes da Costa lata 380 g.;Enlatados y Conservas;1.725,00
Aceitunas verdes descarozadas Yovinessa 80 g.;Enlatados y Conservas;704,00
Merluza en aceite Marbella 340 g.;Enlatados y Conservas;1.885,00
Pulpa de frutilla Bahía en lata 820 cc.;Enlatados y Conservas;1.895,00
Espinaca cortada La Banda lata 350 g.;Enlatados y Conservas;704,00
Choclo Bonduelle al vapor lata 225 g.;Enlatados y Conservas;2.310,00
Jardinera sin sal Carrefour classic en lata 300 g.;Enlatados y Conservas;599,00
Arvejas secas remojadas bajo sodio Doña Pupa tetra 340 g.;Enlatados y Conservas;436,00
Aceitunas verdes rellenas Yovinessa en frasco 200 g.;Enlatados y Conservas;1.635,00
Choclo amarillo cremoso La Banda 320 g.;Enlatados y Conservas;615,00
Hummus con aji picante Mestizo 175 g.;Enlatados y Conservas;1.390,00
Garbanzos secos remojados Carrefour classic en lata 300 g.;Enlatados y Conservas;659,00
Aceitunas verdes premiumm Castell en frasco 190 g.;Enlatados y Conservas;2.555,00
Hongos shitake enteros Villares 25 g.;Enlatados y Conservas;1.235,00
Aceitunas negras premiun Castell en frasco 190 g.;Enlatados y Conservas;2.600,00
Hummus con ajo negro Mestizo 175 g.;Enlatados y Conservas;1.390,00
Aceitunas negras premium Yovinessa en frasco 200 g.;Enlatados y Conservas;3.030,00
Choclo cremoso amarillo Doña Pupa tetra 340 g.;Enlatados y Conservas;506,00
Pickles en vinagre Yovinessa en frasco 200 g.;Enlatados y Conservas;2.000,00
Pepinos condimentados Meridiano en frasco 330 g.;Enlatados y Conservas;2.070,00
Caballa en aceite Carrefour lata 380 g.;Enlatados y Conservas;2.092,09
Salsa filetto Rina Matarazzo 340 g.;Enlatados y Conservas;3.860,00
Choclo en granos Bonduelle 300 g.;Enlatados y Conservas;5.060,00
Choclo Huella Natural 500 g.;Enlatados y Conservas;2.999,00
Pickles x kg.;Enlatados y Conservas;990,00
Puré de manzana Canale frasco 375 g.;Enlatados y Conservas;2.490,00
Aceitunas verdes descarozadas Yovinessa en frasco 160 g.;Enlatados y Conservas;1.990,00
Jardinera de hortalizas Doña Pupa tetra 340 g.;Enlatados y Conservas;587,00
Hummus clásico Mestizo 175 g.;Enlatados y Conservas;2.170,00
Pulpa de durazno Bahía en botella pet 820 cc.;Enlatados y Conservas;1.895,00
Hummus con pistacho Mestizo 175 g.;Enlatados y Conservas;2.170,00
Tomate cubeteado Mutti en lata 400 g.;Enlatados y Conservas;5.195,00
Tomate cubeteado Mutti en botella 690 g.;Enlatados y Conservas;11.420,00
